,Date,Volume,Open,High,Low,Close,Median,ac,jaw,teeth,lips,bjaw,bteeth,blips,ao,fh,fl,fh3,fl3,fh5,fl5,fh8,fl8,fh13,fl13,fh21,fl21,fh34,fl34,fh55,fl55,fh89,fl89,jaws_tmp,teeth_tmp,lips_tmp,fdbb,fdbs,fdb,aof,aoaz,aobz,zlc,zlcb,zlcs,zcol,sz,bz,acs,acb,ss,sb
837,2023-07-27 21:00:00,5050,4544.92,4549.13,4542.15,4547.89,4545.64,-3.1380352941,4558.4631675589,4567.8839940243,4581.1645910302,4381.7157259206,4459.2828190472,4508.8743825371,19.4907205882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4572.6656801626,4573.9980306074,4570.749860153,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,red,1.0,0.0,0.0,0.0,0.0,0.0
838,2023-07-28 01:00:00,17310,4547.89,4560.65,4535.88,4550.13,4548.265,-10.3443,4559.2969623621,4570.7634947713,4584.6906728241,4383.0956054046,4461.1485859736,4510.2327830507,11.36075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4569.6155951422,4568.851424486,4563.2549067687,1.0,0.0,1.0,0.0,1,0,0.0,0.0,0.0,red,1.0,0.0,0.0,0.0,0.0,0.0
839,2023-07-28 05:00:00,15407,4550.13,4565.51,4550.0,4556.4,4557.755,-15.4727764706,4560.3833498727,4574.9536829249,4581.0875382593,4384.4641941079,4462.8693389559,4511.7074070786,1.9969558824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4568.1330207495,4566.6321395888,4561.4216045124,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,red,1.0,0.0,0.0,0.0,0.0,0.0
840,2023-07-28 09:00:00,12186,4556.4,4573.9,4554.63,4573.65,4564.265,-16.3156764706,4562.1361691132,4577.9338475592,4573.9980306074,4385.8511132753,4464.315441884,4513.1373362822,-5.5519852941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4567.6495181558,4566.158711671,4562.3694030083,0.0,0.0,0.0,0.0,0,1,-1.0,0.0,1.0,red,1.0,0.0,0.0,0.0,0.0,0.0
841,2023-07-28 13:00:00,31039,4573.65,4594.15,4567.38,4586.65,4580.765,-8.6267117647,4564.3503099507,4576.5264916143,4568.851424486,4387.1929546991,4465.6752520315,4514.4627087445,-3.9592794118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4569.2889533863,4569.0799693368,4568.5012686722,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,gray,0.0,0.0,0.0,0.0,0.0,0.0
842,2023-07-28 17:00:00,26441,4586.65,4589.76,4566.4,4583.9,4578.08,0.4014529412,4567.4222091852,4572.6656801626,4566.6321395888,4388.6376967812,4467.0604292673,4515.9327761344,1.4634264706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4570.387834213,4570.8799754694,4571.6941791148,0.0,0.0,0.0,0.0,1,0,1.0,1.0,0.0,green,0.0,1.0,0.0,0.0,0.0,0.0
843,2023-07-30 21:00:00,6179,4583.9,4597.35,4583.9,4588.33,4590.625,8.1228705882,4569.8355007864,4569.6155951422,4566.158711671,4390.2235091769,4468.5067850988,4517.3524003657,8.6408676471,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4572.9174799364,4574.8289803756,4578.0044527432,0.0,1.0,-1.0,0.0,1,0,0.0,0.0,0.0,green,0.0,1.0,0.0,0.0,0.0,0.0
844,2023-07-31 01:00:00,9596,4588.33,4590.85,4574.59,4577.6,4582.72,10.1006058824,4569.5923853413,4568.1330207495,4569.0799693368,4391.7150427816,4470.0518435516,4518.7927709432,12.7740147059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4574.1427949443,4576.4071843004,4579.5763018288,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,green,0.0,1.0,0.0,0.0,0.0,0.0
845,2023-07-31 05:00:00,10962,4577.6,4590.58,4576.08,4590.08,4583.33,8.7276882353,4567.7498941612,4567.6495181558,4570.8799754694,4393.1855479189,4471.5256282143,4520.4794541507,15.6393676471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4575.2911955763,4577.7917474404,4580.8275345525,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,gray,0.0,0.0,0.0,0.0,0.0,0.0
846,2023-07-31 09:00:00,6698,4590.08,4598.22,4586.33,4596.84,4592.275,5.5956764706,4566.2510561488,4569.2889533863,4574.8289803756,4394.6718900771,4472.9067077013,4522.1094702051,16.6240147059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4577.4141711293,4580.6883979523,4584.6433563684,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,gray,0.0,0.0,1.0,0.0,0.0,0.0
847,2023-07-31 13:00:00,29192,4596.84,4598.6,4581.445,4582.85,4590.0225,3.2860647059,4565.5975133681,4570.387834213,4576.4071843004,4396.1149025482,4474.1178584703,4523.573897552,17.5271470588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4578.9902122381,4582.5552183618,4586.4364042456,0.0,1.0,-1.0,0.0,1,0,0.0,0.0,0.0,gray,0.0,0.0,1.0,0.0,0.0,0.0
848,2023-07-31 17:00:00,19691,4582.85,4597.85,4577.33,4596.85,4587.59,-0.1100852941,4565.4950123398,4572.9174799364,4577.7917474404,4397.6779935308,4475.3052610436,4525.0502535064,15.5035294118,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4580.0651857083,4583.5621746895,4586.8209361637,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,gray,0.0,0.0,0.0,0.0,0.0,0.0
849,2023-07-31 21:00:00,2601,4596.85,4598.84,4594.58,4598.72,4596.71,0.3347647059,4566.6696267752,4574.1427949443,4580.6883979523,4399.4679037158,4476.5485290246,4526.2773048738,16.7419705882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4582.1457874948,4586.1917397516,4590.1172907758,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,gray,0.0,0.0,0.0,0.0,0.0,0.0
850,2023-08-01 01:00:00,4705,4598.72,4601.83,4596.58,4597.58,4599.205,1.4713029412,4567.5473477925,4575.2911955763,4582.5552183618,4401.2496688426,4477.8645557696,4527.3672370834,18.4382941176,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,4584.2781890579,4588.7943918013,4593.1465271839,0.0,1.0,-1.0,0.0,1,0,0.0,0.0,0.0,green,0.0,1.0,0.0,0.0,0.0,0.0
851,2023-08-01 05:00:00,7582,4597.58,4598.34,4579.6,4583.58,4588.97,-0.2182352941,4569.3225518084,4577.4141711293,4583.5621746895,4403.0241669455,4479.2681093011,4528.6006271692,16.7799411765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4584.8646654257,4588.829513441,4591.7543514559,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,gray,0.0,0.0,0.0,0.0,0.0,0.0
852,2023-08-01 09:00:00,9621,4583.58,4588.35,4572.08,4575.22,4580.215,-2.1049352941,4570.3531247463,4578.9902122381,4586.1917397516,4404.8124347326,4480.742689132,4529.9188440172,14.2347647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4584.2834572475,4587.1066107528,4587.9079009706,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,red,1.0,0.0,0.0,0.0,0.0,0.0
853,2023-08-01 13:00:00,32671,4575.22,4589.1,4571.08,4579.58,4580.09,-3.5162411765,4571.3513459196,4580.0651857083,4588.7943918013,4406.5714804098,4482.1896402387,4531.4850544873,12.1534411765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4583.7592750916,4585.7032886022,4585.3019339804,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,red,1.0,0.0,0.0,0.0,0.0,0.0
854,2023-08-01 17:00:00,15864,4579.58,4586.35,4576.08,4578.47,4581.215,-5.6192647059,4572.960857772,4582.1457874948,4588.829513441,4408.4350592816,4483.5716467798,4533.23314112,8.3775294118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4583.4412407051,4584.8056308818,4583.9396226536,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,red,1.0,0.0,0.0,0.0,0.0,0.0
855,2023-08-01 21:00:00,7700,4578.47,4578.47,4552.69,4569.45,4565.58,-9.0138176471,4574.2732917895,4584.2781890579,4587.1066107528,4410.2552271548,4485.0420713838,4535.3229016753,1.6191470588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4581.208585617,4580.9605047054,4577.8197484357,1.0,0.0,1.0,0.0,1,0,0.0,0.0,0.0,red,1.0,0.0,0.0,0.0,0.0,0.0
856,2023-08-02 01:00:00,5809,4569.45,4573.96,4558.69,4559.45,4566.325,-9.6548588235,4575.2976539595,4584.8646654257,4585.7032886022,4411.9557864003,4486.4813064495,4537.1897280966,-2.9723529412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4579.3481374149,4578.0334037643,4573.9881656238,0.0,0.0,0.0,0.0,0,1,-1.0,0.0,1.0,red,1.0,0.0,0.0,0.0,0.0,0.0
857,2023-08-02 05:00:00,17724,4559.45,4564.32,4532.94,4542.83,4548.63,-10.8506823529,4576.9447575011,4584.2834572475,4584.8056308818,4413.6532494744,4487.9330099686,4538.0569419761,-8.7689117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4575.508370238,4572.1527230115,4565.5354437492,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,red,1.0,0.0,0.0,0.0,0.0,0.0
858,2023-08-02 09:00:00,16656,4542.83,4564.21,4538.69,4552.2,4551.45,-10.6676705882,4578.6570838472,4583.7592750916,4580.9605047054,4415.317594986,4489.5367734238,4538.2799730945,-13.7707352941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4572.5010739582,4568.0121784092,4560.8402958328,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,gray,0.0,0.0,0.0,0.0,0.0,0.0
859,2023-08-02 13:00:00,36044,4552.2,4552.46,4514.94,4523.69,4533.7,-12.8474764706,4579.4503850897,4583.4412407051,4578.0334037643,4416.9645883007,4491.107013907,4538.5736503564,-22.0325588235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4567.6509397135,4561.1497427273,4551.7935305552,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,gray,0.0,0.0,0.0,0.0,0.0,0.0
860,2023-08-02 17:00:00,25090,4523.69,4529.71,4508.45,4515.19,4519.08,-14.3143117647,4579.5092016213,4581.208585617,4572.1527230115,4418.5244243872,4492.5759772905,4539.1378076988,-29.7790294118,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4561.5795722493,4552.7357941819,4540.8890203701,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,red,1.0,0.0,0.0,0.0,0.0,0.0
861,2023-08-02 21:00:00,5828,4515.19,4526.53,4515.19,4523.78,4520.86,-14.9824352941,4579.5538784196,4579.3481374149,4568.0121784092,4419.9163409672,4494.0522322488,4539.8768427665,-37.3158529412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4556.4896257181,4546.3606353455,4534.2126802468,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,red,1.0,0.0,0.0,0.0,0.0,0.0
862,2023-08-03 01:00:00,7327,4523.78,4529.02,4517.26,4518.28,4523.14,-12.3248588235,4579.6816570027,4575.508370238,4561.1497427273,4421.2555393833,4495.3743734807,4541.0794356263,-41.1306176471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4552.3209225034,4541.7165082764,4530.5217868312,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,gray,0.0,0.0,0.0,0.0,0.0,0.0
863,2023-08-03 05:00:00,22123,4518.28,4522.53,4491.76,4499.9,4507.145,-12.6195647059,4578.5969141564,4572.5010739582,4552.7357941819,4422.6106456823,4496.6100212356,4542.1676875197,-48.3389705882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4546.6739321904,4534.8022066211,4522.7295245541,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,gray,0.0,0.0,0.0,0.0,0.0,0.0
864,2023-08-03 09:00:00,20355,4499.9,4513.52,4497.78,4503.01,4505.65,-10.3485764706,4577.6529207597,4567.6509397135,4546.3606353455,4424.0038968544,4497.9317026676,4543.5929025926,-52.0768382353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4541.5459406666,4528.9717652969,4517.0363497027,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,gray,0.0,0.0,0.0,0.0,0.0,0.0
865,2023-08-03 13:00:00,42954,4503.01,4521.28,4487.26,4519.51,4504.27,-6.6315558824,4575.4203883936,4561.5795722493,4541.7165082764,4425.45874071,4499.3042171646,4544.7436995752,-53.0050147059,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4536.8864480833,4524.0314122375,4512.7808998018,1.0,0.0,1.0,-13.0,0,1,0.0,0.0,0.0,gray,0.0,0.0,0.0,1.0,0.0,0.0
866,2023-08-03 17:00:00,38843,4519.51,4525.14,4499.01,4506.26,4512.075,-3.2265,4573.5765123633,4556.4896257181,4534.8022066211,4426.8705526121,4500.8290495798,4545.8785907642,-52.6709852941,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4533.7850170729,4521.64012979,4512.5455998679,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,gray,0.0,0.0,0.0,0.0,0.0,0.0
867,2023-08-03 21:00:00,6390,4506.26,4518.94,4503.94,4518.8,4511.44,-0.9203088235,4570.5090883354,4552.3209225034,4528.9717652969,4428.2257711221,4502.4670668602,4547.2431910358,-52.6733382353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4530.9918899388,4519.600103832,4512.1770665786,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,gray,0.0,0.0,0.0,0.0,0.0,0.0
868,2023-08-04 01:00:00,6449,4518.8,4522.7,4514.45,4519.18,4518.575,3.7920705882,4566.5530046173,4546.6739321904,4524.0314122375,4429.4762680758,4504.3183020082,4548.5014060053,-47.8664558824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4529.4397786964,4519.3950830656,4514.3097110524,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,gray,0.0,0.0,0.0,0.0,0.0,0.0
869,2023-08-04 05:00:00,13642,4519.18,4528.7,4512.18,4520.45,4520.44,7.1600411765,4563.0381581082,4541.5459406666,4521.64012979,4430.7116470862,4506.0360601535,4549.6510705346,-42.6038970588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4528.3148063594,4519.6040664525,4516.3531407016,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,green,0.0,1.0,0.0,0.0,0.0,0.0
870,2023-08-04 09:00:00,25562,4520.45,4525.69,4495.94,4518.68,4510.815,7.4413705882,4559.969069023,4536.8864480833,4519.600103832,4431.9810106021,4507.1385863325,4551.0351566953,-39.6519558824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4526.1273305645,4517.846253162,4514.5070938011,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,green,0.0,1.0,0.0,0.0,0.0,0.0
871,2023-08-04 13:00:00,42352,4518.68,4542.68,4500.68,4540.93,4521.68,6.9381294118,4555.9056790981,4533.7850170729,4519.3950830656,4433.2950441908,4507.8386120355,4552.4519167925,-37.02625,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4525.5714142439,4518.6130025296,4516.898062534,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,gray,0.0,0.0,0.0,0.0,0.0,0.0
872,2023-08-04 17:00:00,41060,4540.93,4541.45,4475.68,4480.68,4508.565,4.2828294118,4552.0398576291,4530.9918899388,4519.6040664525,4434.6631897617,4508.5736372713,4553.5259780633,-36.4336029412,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4523.4456124634,4516.6034020237,4514.1203750227,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,gray,0.0,0.0,1.0,0.0,0.0,0.0
873,2023-08-06 21:00:00,5379,4480.68,4496.87,4480.68,4496.6,4488.775,-1.1486823529,4548.3652531961,4529.4397786964,4517.846253162,4436.0756258318,4509.4678438663,4554.3109492968,-40.3647794118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4519.1117859055,4511.0377216189,4505.6719166818,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,gray,0.0,0.0,0.0,0.0,1.0,0.0
874,2023-08-07 01:00:00,6355,4496.6,4500.87,4493.36,4497.61,4497.115,-3.7485058824,4545.5736952579,4528.3148063594,4518.6130025296,4437.4716862157,4510.464155796,4555.0691566704,-43.0547794118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4516.3621876673,4508.2531772952,4502.8196111212,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,red,1.0,0.0,0.0,0.0,0.0,0.0
875,2023-08-07 05:00:00,13590,4497.61,4505.86,4492.35,4496.37,4499.105,-3.0201294118,4542.9480263919,4526.1273305645,4516.6034020237,4438.8281841234,4511.7423529634,4555.8381520624,-42.9950147059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4514.2050392089,4506.4235418361,4501.5814074141,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,gray,0.0,0.0,0.0,0.0,0.0,0.0
876,2023-08-07 09:00:00,11827,4496.37,4502.37,4488.85,4501.87,4495.61,-4.0571058824,4541.0731782079,4525.5714142439,4511.0377216189,4440.2396090209,4512.9484920004,4556.1246770018,-45.7834264706,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4511.8806593078,4504.2608334689,4499.5909382761,1.0,0.0,1.0,0.0,0,1,0.0,0.0,0.0,gray,0.0,0.0,0.0,0.0,0.0,0.0
877,2023-08-07 13:00:00,41681,4501.87,4514.11,4494.6,4511.6,4504.355,-0.8308588235,4539.4860106535,4523.4456124634,4508.2531772952,4441.6324224027,4514.3607921458,4556.4246865017,-44.0880735294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4510.9399518943,4504.2796667751,4501.1789588507,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,gray,0.0,0.0,0.0,0.0,0.0,0.0
878,2023-08-07 17:00:00,17797,4511.6,4525.62,4509.6,4524.11,4517.61,6.0594,4537.2805482955,4519.1117859055,4506.4235418361,4443.0334626004,4515.6036868341,4556.1954310164,-36.4060735294,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4511.7737079075,4506.9457334201,4506.6559725672,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,green,0.0,1.0,0.0,0.0,0.0,0.0
879,2023-08-07 21:00:00,3909,4524.11,4525.19,4520.42,4521.44,4522.805,10.2641764706,4536.0805061189,4516.3621876673,4504.2608334689,4444.5290416723,4516.8350743462,4556.0558595159,-29.4879264706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4513.1526194191,4510.1175867361,4512.0389817114,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,green,0.0,1.0,0.0,0.0,0.0,0.0
880,2023-08-08 01:00:00,8831,4521.44,4521.69,4510.67,4513.68,4516.18,12.0852294118,4533.9639287252,4514.2050392089,4504.2796667751,4446.0051198558,4518.2067093581,4555.398334236,-23.8348382353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4513.5310419917,4511.3300693889,4513.419321141,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,green,0.0,1.0,0.0,0.0,0.0,0.0
881,2023-08-08 05:00:00,15388,4513.68,4514.68,4503.92,4508.42,4509.3,11.7852647059,4530.4878572848,4511.8806593078,4506.9457334201,4447.4196690709,4519.5124510061,4554.330147935,-18.7226470588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4513.0021617427,4510.9240555111,4512.046214094,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,gray,0.0,0.0,0.0,0.0,0.0,0.0
882,2023-08-08 09:00:00,18756,4508.42,4508.94,4479.92,4491.17,4494.43,7.3161794118,4527.9207144167,4510.9399518943,4510.1175867361,4448.8393357105,4520.7502246242,4553.3457318192,-17.9676470588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4510.6806415249,4507.6252444089,4506.1741427293,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,gray,0.0,0.0,1.0,0.0,0.0,0.0
883,2023-08-08 13:00:00,39563,4491.17,4495.69,4466.42,4479.69,4481.055,0.5009882353,4525.704121,4511.7737079075,4511.3300693889,4450.1643993542,4522.1313114492,4552.4573279422,-21.8770294118,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4506.9774363343,4502.3111955271,4497.8010951529,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,gray,0.0,0.0,0.0,0.0,1.0,0.0
884,2023-08-08 17:00:00,25413,4479.69,4506.44,4479.17,4501.55,4492.805,-3.3176617647,4523.3891886154,4513.1526194191,4510.9240555111,4451.4359791368,4523.532651241,4551.1246124145,-24.7476176471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4505.2058817925,4500.4099564217,4496.1357301019,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,red,1.0,0.0,0.0,0.0,0.0,0.0
885,2023-08-08 21:00:00,3475,4501.55,4506.43,4500.28,4504.66,4503.355,-3.1726352941,4521.9250202604,4513.5310419917,4507.6252444089,4452.7603220678,4524.7224212185,4549.7871238141,-24.7945294118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4504.9745215684,4500.9989651373,4498.5421534013,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,gray,0.0,0.0,0.0,0.0,0.0,0.0
886,2023-08-09 01:00:00,6137,4504.66,4509.05,4504.53,4507.03,4506.79,-0.6322117647,4521.593095625,4513.0021617427,4502.3111955271,4454.1160487861,4525.7313771963,4548.4483848783,-23.1369705882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4505.2014563724,4502.1571721099,4501.2914356009,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,gray,0.0,0.0,0.0,0.0,0.0,0.0
887,2023-08-09 05:00:00,12920,4507.03,4520.28,4506.78,4519.03,4513.53,5.0237705882,4521.6863190384,4510.6806415249,4500.4099564217,4455.5660931818,4526.7197157928,4547.3785794408,-17.3593235294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4506.2425243258,4504.4317376879,4505.3709570672,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,green,0.0,1.0,0.0,0.0,0.0,0.0
888,2023-08-09 09:00:00,10750,4519.03,4520.8,4507.79,4508.91,4514.295,11.0132176471,4521.2627560355,4506.9774363343,4500.9989651373,4457.0869235955,4527.710539142,4546.3215623984,-8.7430882353,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4507.2490837851,4506.4043901503,4508.3456380448,0.0,1.0,-1.0,0.0,0,1,0.0,0.0,0.0,green,0.0,1.0,0.0,0.0,0.0,0.0
889,2023-08-09 13:00:00,40113,4508.91,4510.03,4463.03,4476.05,4486.53,8.6683117647,4520.3425440327,4505.2058817925,4502.1571721099,4458.7408345663,4528.3990747939,4545.5054870337,-7.6730882353,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4504.659198312,4502.4295121203,4501.0737586965,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,gray,0.0,0.0,0.0,0.0,0.0,0.0
890,2023-08-09 17:00:00,29507,4476.05,4502.55,4467.78,4478.03,4485.165,4.2432705882,4518.3492714148,4504.9745215684,4504.4317376879,4460.3144768746,4529.0886370704,4544.7682668268,-8.9240294118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4502.222423523,4498.9766096962,4495.770839131,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,gray,0.0,0.0,0.0,0.0,1.0,0.0
891,2023-08-09 21:00:00,3794,4478.03,4485.32,4477.7,4484.82,4481.51,-1.0648235294,4515.480481306,4505.2014563724,4506.4043901503,4461.5095389322,4529.4439345782,4543.7696413319,-12.0059117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4499.6333705826,4495.483287757,4491.0172260874,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,red,1.0,0.0,0.0,0.0,0.0,0.0
892,2023-08-10 01:00:00,5495,4484.82,4489.07,4479.94,4485.95,4484.505,-5.2043294118,4513.7362135132,4506.2425243258,4502.4295121203,4462.4548250116,4529.8440448586,4543.1199459986,-15.8419411765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4497.7423242598,4493.2876302056,4488.8464840582,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,red,1.0,0.0,0.0,0.0,0.0,0.0
893,2023-08-10 05:00:00,12923,4485.95,4500.81,4482.82,4496.06,4491.815,-6.3958294118,4512.9376586276,4507.2490837851,4498.9766096962,4463.4189842811,4529.9141531339,4542.1036240575,-19.1060294118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4497.0014087273,4492.9931041645,4489.8359893722,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,red,1.0,0.0,0.0,0.0,0.0,0.0
894,2023-08-10 09:00:00,27740,4496.06,4509.81,4479.06,4501.56,4494.435,-2.2645588235,4512.4647618101,4504.659198312,4495.483287757,4464.4789395139,4529.7171685315,4540.5351351146,-16.8001764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4496.6806076364,4493.2814833316,4491.3689929148,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,gray,0.0,0.0,0.0,0.0,0.0,0.0
895,2023-08-10 13:00:00,81889,4501.56,4529.57,4470.81,4474.43,4500.19,2.2010235294,4512.5467032093,4502.222423523,4493.2876302056,4465.6001312048,4529.5561291036,4539.2580723172,-13.1872352941,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,4497.1192816818,4494.6631866653,4494.3093286098,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,green,0.0,1.0,0.0,0.0,0.0,0.0
896,2023-08-10 17:00:00,72544,4474.43,4486.32,4458.3,4471.68,4472.31,2.1612882353,4512.6811875778,4499.6333705826,4492.9931041645,4466.8941184946,4529.4394722109,4538.0770996019,-13.5322352941,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4494.0181214716,4490.1925493322,4486.9762190732,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,gray,0.0,0.0,0.0,0.0,1.0,0.0
897,2023-08-10 21:00:00,3308,4471.68,4481.08,4471.39,4479.82,4476.235,1.1034411765,4510.6695577642,4497.7423242598,4493.2814833316,4468.1433980621,4529.0341181707,4536.8280672607,-14.2771176471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4491.7952312877,4487.4010394658,4483.3958127155,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,red,1.0,0.0,0.0,0.0,0.0,0.0
